tarih;TP_DK_USD_A_YTL;TP_DK_USD_S_YTL;TP_DK_EUR_A_YTL;TP_DK_EUR_S_YTL;TP_DK_GBP_A_YTL;TP_DK_GBP_S_YTL;TP_TRY_MT01;TP_TRY_MT02;TP_TRY_MT03;TP_TRY_MT04;TP_TRY_MT05;TP_TRY_MT06;XAU_TRY_GRAM;POLITIKA_FAIZI
2005-07-15;1,33298;1,3394;1,60896;1,6167;2,33842;2,35064;15,53;16,57;17,59;16,23;16,68;16,0;17,98790545;14,25
2005-07-22;1,32452;1,33092;1,60038;1,6081;2,31374;2,32584;15,94;16,52;17,46;15,63;15,22;16,22;18,21928795;14,25
2005-07-29;1,33212;1,33854;1,6065;1,61422;2,32002;2,33214;15,83;16,73;17,4;16,33;15,94;16,25;18,22171211;14,25
2005-08-05;1,31522;1,32156;1,60824;1,616;2,3263;2,33844;15,75;17,0;17,29;16,93;15,81;16,27;18,43062927;14,25
2005-08-12;1,31388;1,32022;1,62746;1,6353;2,34966;2,36194;15,67;16,65;17,25;15,68;16,1;16,12;19,29343796;14,25
2005-08-19;1,34904;1,35556;1,66544;1,67348;2,44062;2,45338;15,64;16,85;16,74;15,86;15,3;16,16;19,21569906;14,25
2005-08-26;1,36226;1,36884;1,66462;1,67264;2,44816;2,46096;15,79;16,66;17,11;17,1;15,95;16,22;19,05310695;14,25
2005-09-02;1,346375;1,35285;1,656275;1,66425;2,423825;2,4365;15,63;16,99;17,11;15,33;16,5;16,22;19,00844731;14,25
2005-09-09;1,32886;1,33526;1,66056;1,66858;2,44618;2,45898;15,84;16,77;17,18;15,7;15,92;16,22;19,22111486;14,25
2005-09-16;1,3309;1,3373;1,6376;1,6455;2,42676;2,43944;15,95;16,78;16,71;15,74;16,41;16,3;19,80048738;14,25
2005-09-23;1,3344;1,34082;1,62776;1,6356;2,40928;2,42188;15,87;17,04;17,88;16,25;16,02;16,42;20,00678136;14,25
2005-09-30;1,34002;1,3465;1,61528;1,62308;2,37352;2,38594;16,31;16,45;17,31;16,3;16,26;16,4;20,20006812;14,25
2005-10-07;1,34612;1,3526;1,61298;1,62078;2,37034;2,38274;15,7;16,94;17,75;15,39;15,75;16,35;20,56192959;14,25
2005-10-14;1,3467;1,3532;1,62366;1,6315;2,36214;2,37448;15,67;16,67;17,46;15,8;15,92;16,15;20,55568029;14,25
2005-10-21;1,35982;1,36638;1,6296;1,63746;2,38674;2,39922;15,49;16,29;16,75;15,45;14,97;15,84;20,43022084;14,25
2005-10-28;1,35294;1,35944;1,6286;1,63644;2,40206;2,41462;15,56;16,62;16,84;15,97;16,57;16,08;20,4386154;14,25
2005-11-04;1,3441;1,3506;1,62163333;1,62946667;2,38886667;2,40136667;15,65;16,58;16,97;15,85;15,28;16,14;19,76967089;14,0
2005-11-11;1,35392;1,36044;1,6;1,60772;2,36574;2,3781;15,22;16,45;16,37;15,28;15,71;15,78;20,51909515;14,0
2005-11-18;1,3548;1,3613;1,58512;1,59276;2,3476;2,35988;15,39;16,14;17,01;15,67;15,46;15,77;21,31531804;14,0
2005-11-25;1,35784;1,3644;1,59692;1,60462;2,33222;2,34442;15,28;16,24;16,48;15,79;15,48;15,73;21,5419165;14,0
2005-12-02;1,35128;1,35778;1,58984;1,59754;2,32558;2,33774;15,26;16,37;16,4;15,54;15,67;15,76;21,97163534;13,75
2005-12-09;1,3507;1,3572;1,58616;1,5938;2,34258;2,3548;15,01;16,05;16,28;16,11;15,38;15,5;22,9420799;13,75
2005-12-16;1,3434;1,34988;1,6026;1,61034;2,37172;2,3841;15,11;16,29;16,38;15,43;15,72;15,63;21,77420564;13,75
2005-12-23;1,34404;1,35054;1,6043;1,61206;2,36172;2,37406;15,3;16,21;16,58;16,21;15,53;15,68;21,70956978;13,75
2005-12-30;1,34288;1,34938;1,59384;1,60154;2,32592;2,3381;15,26;16,47;17,43;16,73;15,63;15,92;22,21869695;13,75
2006-01-06;1,33786;1,34432;1,59774;1,60548;2,32288;2,33502;14,59;16,45;16,5;15,66;16,09;15,5;23,00764685;13,5
2006-01-13;1,3284;1,3348;1,6073;1,6151;2,3306;2,3428;14,620000000000001;16,02;16,36;15,58;15,530000000000001;15,335;23,878472;13,5
2006-01-20;1,32886;1,33526;1,60902;1,61678;2,3412;2,35344;14,65;15,59;16,22;15,5;14,97;15,17;23,66037902;13,5
2006-01-27;1,32012;1,3265;1,61472;1,6225;2,34884;2,36112;14,38;15,7;15,81;15,03;15,39;14,99;23,68944169;13,5
2006-02-03;1,31982;1,32622;1,59888;1,6066;2,3404;2,35264;14,31;15,68;15,53;16,28;15,27;14,94;24,04255495;13,5
2006-02-10;1,3235;1,3299;1,58798;1,59562;2,3184;2,3305;14,52;15,74;16,23;14,98;16,02;15,13;23,43311826;13,5
2006-02-17;1,32458;1,33098;1,5777;1,58532;2,303;2,31504;14,3;15,92;15,79;14,93;15,09;15,0;23,42844193;13,5
2006-02-24;1,31562;1,32196;1,56718;1,57474;2,29226;2,30426;14,32;15,7;15,76;14,92;15,1;15,0;23,62887258;13,5
2006-03-03;1,30744;1,31374;1,556;1,5635;2,28376;2,2957;14,3;15,67;15,67;15,0;15,44;14,89;23,68249231;13,5
2006-03-10;1,3183;1,32466;1,57752;1,58514;2,29962;2,31162;14,36;15,49;15,21;14,77;16,0;14,85;23,4313154;13,5
2006-03-17;1,33604;1,3425;1,60112;1,60884;2,32184;2,33398;14,26;15,42;15,24;14,34;13,75;14,73;23,58391522;13,5
2006-03-24;1,33058;1,33698;1,61368;1,62146;2,3277;2,33988;14,21;14,84;14,76;14,25;14,88;14,48;24,08451006;13,5
2006-03-31;1,34494;1,35144;1,61774;1,62554;2,34038;2,3526;14,36;15,23;14,76;14,78;15,52;14,75;25,1591732;13,5
2006-04-07;1,33466;1,3411;1,62604;1,63388;2,32746;2,33964;14,15;15,34;15,47;14,56;15,5;14,75;25,17366724;13,5
2006-04-14;1,3353;1,34172;1,6205;1,6283;2,33458;2,34678;14,01;15,16;15,23;14,53;14,95;14,55;25,94161403;13,5
2006-04-21;1,33404;1,34048;1,63406;1,64194;2,3611;2,37342;13,94;15,33;15,0;13,79;14,81;14,52;26,94859438;13,5
2006-04-28;1,31968;1,32608;1,63488;1,64278;2,35462;2,36692;13,86;14,87;14,97;13,87;15,11;14,34;27,6773367;13,5
2006-05-05;1,3145;1,32082;1,65678;1,66478;2,4029;2,41546;13,92;14,94;14,76;14,04;14,68;14,38;28,78273724;13,25
2006-05-12;1,33106;1,33746;1,69432;1,7025;2,47406;2,487;13,67;15,06;14,64;13,41;15,86;14,34;32,07748145;13,25
2006-05-19;1,4269;1,433775;1,8351;1,84395;2,6941;2,7082;13,85;14,86;14,37;14,21;14,39;14,26;31,28694121;13,25
2006-05-26;1,5174;1,52472;1,94248;1,95186;2,8505;2,86538;13,92;14,84;14,55;14,19;14,97;14,3;32,09378107;13,25
2006-06-02;1,54062;1,54802;1,9735;1,98302;2,88008;2,89514;13,76;14,54;14,22;13,85;15,11;14,09;32,38374785;13,25
2006-06-09;1,55076;1,55826;1,99218;2,0018;2,89248;2,90758;14,46;15,17;15,21;14,51;15,91;14,74;29,92219506;13,25
2006-06-16;1,57014;1,5777;1,97952;1,98906;2,89298;2,9081;15,13;15,58;15,77;14,35;15,34;15,31;29,70297359;13,25
2006-06-23;1,61768;1,62548;2,0401;2,04996;2,98142;2,997;14,87;15,57;15,5;14,43;15,2;15,12;31,97519063;13,25
2006-06-30;1,64584;1,65378;2,06706;2,07702;2,99432;3,00996;17,52;17,06;17,39;18,1;17,02;17,34;31,26171975;13,25
2006-07-07;1,56606;1,57364;1,99852;2,00818;2,88124;2,89628;17,13;17,64;17,24;18,0;15,71;17,35;31,46690662;17,25
2006-07-14;1,55156;1,55904;1,97838;1,98792;2,8568;2,87176;17,27;17,3;17,85;16,5;17,6;17,29;33,55471341;17,25
2006-07-21;1,56954;1,57712;1,9737;1,98322;2,8761;2,89112;17,62;18,33;17,44;17,32;15,65;17,92;30,8171336;17,25
2006-07-28;1,52704;1,5344;1,93212;1,94142;2,82684;2,84164;17,46;18,58;18,9;17,09;17,59;17,89;30,32597308;17,25
2006-08-04;1,49192;1,4991;1,90282;1,912;2,78676;2,80132;17,64;18,3;18,9;17,93;18,41;17,95;30,36111545;17,5
2006-08-11;1,4585;1,46554;1,87362;1,88266;2,77464;2,78914;17,52;18,37;18,74;19,94;16,77;17,92;29,30474641;17,5
2006-08-18;1,4473;1,4543;1,84952;1,85844;2,73742;2,75174;17,6;18,32;19,18;16,14;17,06;17,96;28,4838221;17,5
2006-08-25;1,45118;1,45818;1,86334;1,87234;2,74268;2,757;17,38;18,42;18,65;17,36;16,66;17,84;29,68052433;17,5
2006-09-01;1,466725;1,4738;1,87905;1,888125;2,7818;2,796325;17,67;18,52;18,68;18,88;16,72;18,03;29,41937218;17,5
2006-09-08;1,45556;1,46258;1,8656;1,8746;2,75748;2,77188;17,44;18,74;18,57;16,99;17,16;18,03;28,90850421;17,5
2006-09-15;1,46986;1,47696;1,8676;1,87658;2,7523;2,7667;17,58;18,68;18,68;18,11;17,07;18,06;27,19231536;17,5
2006-09-22;1,4634;1,47048;1,85676;1,86572;2,7565;2,7709;17,29;18,46;19,04;16,93;16,97;17,82;28,75580778;17,5
2006-09-29;1,50462;1,51188;1,91756;1,92682;2,85002;2,8649;17,58;19,1;19,07;20,03;17,31;18,27;28,96411246;17,5
2006-10-06;1,49912;1,50636;1,90398;1,91314;2,81596;2,83066;17,77;18,85;18,62;20,08;17,2;18,22;27,53375597;17,5
2006-10-13;1,48752;1,4947;1,87214;1,88118;2,77084;2,78534;17,52;18,86;19,65;17,18;16,79;18,16;27,87018813;17,5
2006-10-20;1,4657;1,47278;1,83818;1,84706;2,73342;2,74772;17,77;18,71;18,8;17,17;16,25;18,18;27,66558882;17,5
2006-10-27;1,4474;1,4544;1,8294;1,8382;2,72445;2,7387;17,55;18,26;18,18;16,86;16,12;17,88;27,774739;17,5
2006-11-03;1,4495;1,4565;1,84438;1,85326;2,75488;2,76926;18,08;19,42;19,11;17,02;18,45;18,58;29,16223967;17,5
2006-11-10;1,44564;1,45262;1,84504;1,85392;2,7524;2,7668;17,83;19,09;19,47;17,85;17,28;18,43;29,18235816;17,5
2006-11-17;1,43996;1,44692;1,84776;1,85666;2,73444;2,74872;18,02;18,84;20,75;17,6;16,04;18,46;28,90118782;17,5
2006-11-24;1,45466;1,46168;1,87014;1,87918;2,76396;2,77842;17,79;18,81;18,93;17,26;15,69;18,21;30,05363053;17,5
2006-12-01;1,46232;1,46936;1,9211;1,93038;2,8405;2,85536;18,06;18,5;18,76;16,69;16,58;18,23;30,25985892;17,5
2006-12-08;1,44034;1,44728;1,91402;1,92324;2,83786;2,8527;17,79;19,48;19,5;18,5;17,05;18,57;28,77403902;17,5
2006-12-15;1,42172;1,42856;1,88204;1,89112;2,78816;2,80272;17,89;18,9;17,81;18,73;16,32;18,33;28,1978605;17,5
2006-12-22;1,42108;1,42794;1,87002;1,87906;2,78704;2,80162;17,92;18,85;17,75;19,37;16,86;18,31;28,4405681;17,5
2006-12-29;1,41858;1,4254;1,8663;1,8753;2,78208;2,79662;18,41;19,79;20,46;18,44;17,1;19,12;28,9621376;17,5
2007-01-05;1,4071;1,4139;1,84925;1,85815;2,74705;2,7614;17,86;18,79;18,51;17,8;17,98;18,28;28,23094362;17,5
2007-01-12;1,43386;1,44078;1,8667;1,87572;2,7794;2,79392;17,96;19,25;18,97;17,59;17,16;18,55;28,88030109;17,5
2007-01-19;1,42194;1,42882;1,83942;1,8483;2,79134;2,80592;18,04;19,09;19,57;18,0;17,05;18,54;28,90207149;17,5
2007-01-26;1,40708;1,41388;1,82674;1,83554;2,77856;2,79308;17,76;18,94;19,17;18,13;16,64;18,3;29,69798219;17,5
2007-02-02;1,4162;1,42304;1,83398;1,84282;2,7758;2,7903;18,11;19,06;18,37;18,14;18,08;18,49;29,22011744;17,5
2007-02-09;1,39702;1,40374;1,81284;1,82158;2,74532;2,75968;17,85;18,79;18,7;17,07;16,28;18,26;30,18855387;17,5
2007-02-16;1,39364;1,40036;1,81734;1,82612;2,71686;2,73108;17,85;18,65;19,14;17,2;15,41;18,24;29,81756207;17,5
2007-02-23;1,3781;1,38472;1,80934;1,81804;2,68606;2,7001;17,92;18,69;19,0;18,72;16,9;18,29;30,32492577;17,5
2007-03-02;1,39388;1,4006;1,83772;1,8466;2,73232;2,74658;17,84;18,95;18,31;17,87;16,43;18,31;29,64064712;17,5
2007-03-09;1,42826;1,43514;1,8761;1,88514;2,75848;2,77292;17,91;18,65;17,98;17,55;16,03;18,21;29,34882958;17,5
2007-03-16;1,40804;1,41482;1,85572;1,86466;2,71804;2,73228;17,85;18,49;17,78;17,2;15,39;18,1;29,55188469;17,5
2007-03-23;1,38938;1,39608;1,85002;1,85894;2,71488;2,72908;17,73;18,26;17,99;16,41;17,03;17,96;29,31570724;17,5
2007-03-30;1,38256;1,38924;1,84202;1,8509;2,7142;2,72836;17,71;18,62;18,76;16,9;16,24;18,12;29,61870906;17,5
2007-04-06;1,37304;1,37968;1,83342;1,84228;2,70618;2,7203;17,82;18,57;18,68;18,1;16,39;18,17;29,61623602;17,5
2007-04-13;1,36476;1,37136;1,83134;1,84018;2,69028;2,70434;17,71;18,57;18,85;18,51;17,14;18,07;30,00006096;17,5
2007-04-20;1,3531;1,35962;1,83518;1,84402;2,70178;2,71592;17,73;18,46;17,98;18,91;16,47;18,09;29,82690733;17,5
2007-04-27;1,3309;1,3373;1,811775;1,8205;2,662775;2,6767;17,81;18,34;19,64;18,32;15,85;18,09;29,13989506;17,5
2007-05-04;1,35264;1,35916;1,8412;1,85008;2,6979;2,712;17,99;18,34;18,31;16,75;16,12;18,13;29,8394937;17,5
2007-05-11;1,33556;1,34198;1,81154;1,82028;2,65818;2,67208;17,91;18,64;18,52;17,67;16,78;18,2;28,81752306;17,5
2007-05-18;1,32668;1,3331;1,7959;1,80456;2,62542;2,63918;17,78;18,52;18,54;18,17;15,56;18,1;28,14779311;17,5
2007-05-25;1,31934;1,3257;1,77628;1,78484;2,60666;2,62026;17,44;18,5;17,47;16,97;16,46;17,92;28,05683447;17,5
2007-06-01;1,32112;1,32752;1,77698;1,78556;2,61698;2,63068;17,82;18,25;17,8;17,54;16,3;18,03;28,2438798;17,5
2007-06-08;1,3091;1,3154;1,76512;1,77366;2,6015;2,6151;17,45;18,66;17,88;17,13;16,64;18,03;28,01682158;17,5
2007-06-15;1,33482;1,34126;1,7793;1,7879;2,62784;2,64158;17,7;18,44;18,68;18,84;17,57;18,07;27,54483062;17,5
2007-06-22;1,30232;1,30864;1,74344;1,75186;2,58296;2,59646;17,48;18,4;18,37;16,62;16,77;17,9;27,57001108;17,5
2007-06-29;1,31426;1,3206;1,76722;1,77574;2,62502;2,63876;17,49;18,36;18,87;17,88;18,61;17,93;27,39261934;17,5
2007-07-06;1,2931;1,29934;1,75656;1,76506;2,60188;2,6155;17,59;18,37;18,5;17,69;18,26;17,96;27,15896732;17,5
2007-07-13;1,2838;1,29;1,75644;1,7649;2,59316;2,60672;17,54;18,55;17,98;18,55;16,97;18,03;27,1940425;17,5
2007-07-20;1,26742;1,27352;1,74772;1,75616;2,58788;2,6014;17,46;18,49;18,55;18,38;17,78;17,95;27,86717561;17,5
2007-07-27;1,24942;1,25546;1,72178;1,73006;2,56606;2,57946;17,49;18,35;19,05;18,22;17,23;17,95;27,62501136;17,5
2007-08-03;1,2914;1,29764;1,76592;1,77444;2,61926;2,63296;17,45;18,34;18,73;17,3;17,74;17,9;27,60528688;17,5
2007-08-10;1,26584;1,27194;1,7424;1,7508;2,57032;2,58376;17,38;18,05;18,39;17,34;17,03;17,7;27,93715074;17,5
2007-08-17;1,31664;1,323;1,78542;1,79404;2,63402;2,64778;17,38;18,32;18,28;17,03;16,74;17,81;28,48008458;17,5
2007-08-24;1,34818;1,35468;1,81936;1,82814;2,67696;2,69094;17,55;18,23;18,37;17,32;16,63;17,85;28,22689424;17,5
2007-08-31;1,31865;1,325025;1,797525;1,8062;2,648125;2,661975;17,5;18,17;17,71;17,18;17,38;17,8;28,10331995;17,5
2007-09-07;1,2955;1,30174;1,76568;1,77418;2,6113;2,62494;17,5;18,2;18,36;18,0;16,63;17,83;29,44023287;17,5
2007-09-14;1,28092;1,28708;1,76882;1,77736;2,5965;2,61006;17,39;18,35;17,99;17,36;17,4;17,82;28,62610298;17,5
2007-09-21;1,24864;1,25468;1,7387;1,74706;2,50134;2,5144;17,27;18,18;17,82;18,05;16,72;17,72;28,79406073;17,5
2007-09-28;1,22016;1,22604;1,72174;1,73004;2,46126;2,47412;17,18;18,1;18,44;17,63;17,51;17,64;28,80260061;17,5
2007-10-05;1,2003;1,2061;1,7015;1,7097;2,44378;2,45656;17,18;18,0;18,16;16,9;16,87;17,58;28,10878493;17,25
2007-10-12;1,1816;1,1873;1,665875;1,6739;2,406525;2,419125;16,93;18,11;17,86;16,89;16,41;17,44;28,70006481;17,25
2007-10-19;1,19842;1,20422;1,70114;1,70932;2,44266;2,45542;16,88;17,69;17,33;16,55;16,28;17,3;29,85583142;17,25
2007-10-26;1,20802;1,21384;1,72184;1,73014;2,47034;2,48324;16,63;17,56;17,16;16,66;15,45;17,07;29,97052407;17,25
2007-11-02;1,176875;1,18255;1,696;1,704175;2,432425;2,44515;16,74;17,33;17,25;16,21;16,08;17,02;30,62485349;16,75
2007-11-09;1,1745;1,18016;1,71028;1,71854;2,4551;2,46792;16,56;17,41;16,96;16,64;15,74;16,94;32,08207418;16,75
2007-11-16;1,18682;1,19256;1,73776;1,74616;2,46168;2,47456;16,36;17,25;17,03;16,45;16,89;16,76;29,98343259;16,75
2007-11-23;1,18782;1,19356;1,7501;1,75852;2,44074;2,4535;16,12;17,29;17,11;16,57;15,73;16,71;31,73694878;16,75
2007-11-30;1,1959;1,20166;1,77044;1,77898;2,46852;2,48144;16,43;17,4;16,95;15,95;15,62;16,91;29,79844363;16,75
2007-12-07;1,17438;1,18008;1,72388;1,73216;2,40786;2,42046;16,44;17,32;16,93;16,11;15,73;16,84;29,98546773;16,25
2007-12-14;1,16594;1,17154;1,71104;1,7193;2,37848;2,3909;16,26;17,43;17,65;16,26;15,99;16,82;30,30137132;16,25
2007-12-21;1,18016667;1,18586667;1,7035;1,7117;2,3826;2,39506667;16,28;17,33;17,75;15,93;16,14;16,7;30,83231824;16,25
2007-12-28;1,1759;1,18158;1,69632;1,70452;2,33832;2,35054;16,41;17,66;18,12;17,77;16,53;17,07;31,52468473;16,25
2008-01-04;1,1629;1,1685;1,7098;1,718025;2,313725;2,3258;16,31;17,45;17,68;17,07;17,3;16,9;32,43803278;15,75
2008-01-11;1,15688;1,16248;1,70058;1,7088;2,27834;2,29022;16,26;17,11;17,11;15,89;15,6;16,65;33,18489462;15,75
2008-01-18;1,15534;1,1609;1,70916;1,7174;2,26522;2,27706;15,93;17,06;16,54;16,1;15,59;16,43;33,66185738;15,75
2008-01-25;1,19878;1,20456;1,74644;1,75484;2,34268;2,35494;15,82;16,85;16,34;16,4;15,77;16,27;34,88710047;15,75
2008-02-01;1,17514;1,18082;1,73602;1,74442;2,33306;2,34526;15,85;16,88;16,61;16,35;15,17;16,35;34,0724192;15,5
2008-02-08;1,17184;1,1775;1,7256;1,73392;2,30602;2,3181;15,95;16,85;16,99;16,21;15,22;16,38;36,12378922;15,5
2008-02-15;1,20428;1,2101;1,7524;1,76086;2,35408;2,36638;15,71;16,81;16,3;15,84;15,4;16,21;34,79024249;15,5
2008-02-22;1,19358;1,19932;1,75362;1,76206;2,32968;2,34186;15,73;16,66;16,31;16,4;15,76;16,16;36,42201055;15,5
2008-02-29;1,18702;1,19276;1,77216;1,7807;2,34284;2,35508;15,48;16,88;16,8;15,71;15,34;16,07;38,22558994;15,5
2008-03-07;1,20646;1,21226;1,83596;1,84478;2,39504;2,40754;15,89;16,96;17,25;16,19;15,15;16,4;39,15160507;15,25
2008-03-14;1,2329;1,23888;1,90396;1,91314;2,4892;2,5022;15,75;16,83;16,15;17,33;15,16;16,22;39,82633543;15,25
2008-03-21;1,23618;1,24216;1,93678;1,94612;2,47932;2,49228;15,69;16,72;16,16;15,68;15,75;16,17;36,94605389;15,25
2008-03-28;1,24514;1,25116;1,9406;1,94996;2,48314;2,4961;15,77;16,93;16,57;16,73;15,47;16,29;38,84035241;15,25
2008-04-04;1,29256;1,29882;2,02842;2,03822;2,56512;2,57852;16,02;16,93;16,55;16,65;16,7;16,4;37,95302363;15,25
2008-04-11;1,2874;1,2936;2,02752;2,0373;2,55096;2,56428;15,81;16,93;16,64;16,01;15,32;16,3;38,86524673;15,25
2008-04-18;1,31004;1,31636;2,07846;2,0885;2,58536;2,59886;15,72;16,9;16,74;15,97;16,1;16,24;38,81521052;15,25
2008-04-25;1,306025;1,312325;2,071475;2,08145;2,593175;2,606725;15,61;17,06;16,55;15,76;15,01;16,25;36,53467994;15,25
2008-05-02;1,278;1,28416;1,99178;2,00136;2,529;2,54222;15,93;17,12;16,95;16,77;15,53;16,49;34,75874151;15,25
2008-05-09;1,25326;1,25932;1,93588;1,94522;2,46542;2,47832;15,89;17,45;16,74;16,99;15,22;16,58;35,99145386;15,25
2008-05-16;1,25166;1,25768;1,93568;1,945;2,43826;2,45102;15,99;17,42;16,81;16,72;15,66;16,66;35,6422855;15,25
2008-05-23;1,234725;1,240675;1,9328;1,94215;2,42385;2,436525;16,1;17,59;17,82;18,05;15,15;16,84;37,09757939;15,25
2008-05-30;1,23336;1,23932;1,93662;1,94594;2,43774;2,45046;16,32;17,89;17,13;16,49;15,78;17,1;34,72282848;15,25
2008-06-06;1,22178;1,22768;1,89372;1,90284;2,39568;2,4082;16,36;18,02;17,78;17,08;15,5;17,13;36,12241751;15,75
2008-06-13;1,24132;1,2473;1,9329;1,94224;2,43122;2,44392;16,65;18,16;18,42;16,62;15,94;17,29;35,08668266;15,75
2008-06-20;1,23088;1,23682;1,90268;1,91186;2,40694;2,41952;16,92;18,15;16,63;17,16;15,74;17,47;35,49705286;15,75
2008-06-27;1,21804;1,22392;1,89894;1,9081;2,40014;2,41268;17,08;18,46;17,56;17,68;16,63;17,72;36,62578342;15,75
2008-07-04;1,23012;1,23606;1,94408;1,95346;2,44776;2,46054;17,4;18,82;18,84;20,64;16,59;18,03;36,95511847;16,25
2008-07-11;1,22252;1,22842;1,9183;1,92754;2,41328;2,42588;17,08;18,65;18,91;18,59;16,54;17,87;37,8713453;16,25
2008-07-18;1,21072;1,21656;1,9235;1,9328;2,4154;2,42804;16,97;18,86;18,73;19,64;17,84;17,86;36,47718476;16,25
2008-07-25;1,19034;1,19606;1,88222;1,8913;2,37444;2,38684;17,22;18,46;17,93;19,81;17,23;17,83;36,06894519;16,25
2008-08-01;1,1881;1,19384;1,86302;1,872;2,35938;2,37174;17,18;18,73;18,22;18,0;16,97;17,87;33,82212017;16,75
2008-08-08;1,15296;1,15852;1,78934;1,79798;2,26026;2,27206;16,89;18,33;18,44;19,22;16,85;17,59;32,66466757;16,75
2008-08-15;1,17606;1,18176;1,76126;1,76976;2,236;2,24768;16,87;18,72;18,54;17,2;16,97;17,77;30,00476622;16,75
2008-08-22;1,1823;1,188;1,74148;1,7499;2,20062;2,21214;16,82;18,94;18,72;18,49;16,77;17,91;31,33674625;16,75
2008-08-29;1,1826;1,1883;1,74344;1,75184;2,18196;2,19336;17,01;18,81;18,05;17,51;16,85;17,93;31,60624345;16,75
2008-09-05;1,19082;1,19658;1,73366;1,74204;2,13548;2,14662;16,81;18,84;18,78;17,35;16,86;17,9;31,94580356;16,75
2008-09-12;1,2302;1,23614;1,73956;1,74796;2,16478;2,1761;16,81;18,82;18,14;17,69;16,95;17,75;30,37504074;16,75
2008-09-19;1,26008;1,26616;1,7944;1,80304;2,2577;2,26952;17,2;18,82;18,22;17,34;16,91;17,92;35,05216578;16,75
2008-09-26;1,23706;1,24304;1,80378;1,81248;2,27762;2,28954;17,49;18,97;17,83;17,46;16,45;18,14;34,86942913;16,75
2008-10-03;1,2316;1,2375;1,7978;1,8065;2,2631;2,2749;17,18;18,05;16,37;15,89;16,03;17,56;35,04426103;16,75
2008-10-10;1,35528;1,3618;1,85394;1,86288;2,37148;2,3839;17,63;19,18;18,26;20,26;16,5;18,33;39,0024404;16,75
2008-10-17;1,40978;1,41658;1,91668;1,92592;2,43732;2,45006;17,55;19,0;17,8;17,07;16,59;18,16;37,7209769;16,75
2008-10-24;1,56972;1,5773;2,06426;2,07422;2,64458;2,65842;17,51;19,58;17,7;17,47;16,76;18,38;39,92619725;16,75
2008-10-31;1,63995;1,64785;2,0703;2,080275;2,576925;2,5904;17,81;19,19;18,03;17,64;15,87;18,35;35,80208451;16,75
2008-11-07;1,52448;1,53182;1,95338;1,9628;2,4402;2,45298;18,22;20,46;19,76;18,35;16,58;19,13;36,60911693;16,75
2008-11-14;1,57766;1,58526;2,00278;2,01242;2,4379;2,45066;17,67;20,68;20,11;18,9;19,58;19,25;38,74606944;16,75
2008-11-21;1,65084;1,6588;2,08396;2,094;2,462;2,4749;17,87;20,84;19,03;19,11;19,69;19,23;42,17563951;16,75
2008-11-28;1,59842;1,60614;2,04564;2,0555;2,42166;2,43434;18,12;21,24;20,5;21,55;18,49;19,69;41,08753141;16,75
2008-12-05;1,57558;1,58316;1,99726;2,0069;2,35074;2,36302;18,1;20,97;18,63;19,13;20,85;19,43;38,74845271;16,25
2008-12-12;1,5643;1,5718;1,9919;2,0015;2,2968;2,3088;17,48;19,05;17,34;17,71;17,35;18,21;41,12182372;16,25
2008-12-19;1,54462;1,55206;2,13528;2,14558;2,3492;2,36148;17,88;20,64;20,19;20,25;20,2;19,21;40,98517822;16,25
2008-12-26;1,51124;1,51854;2,1179;2,1281;2,2397;2,25138;17,06;19,61;19,35;19,88;16,82;18,27;42,08530475;16,25
2009-01-02;1,509425;1,5167;2,1332;2,1435;2,204375;2,2159;16,89;19,2;18,68;18,77;17,5;18,05;43,17603491;15,0
2009-01-09;1,52564;1,53302;2,07998;2,09;2,24806;2,25982;16,31;17,91;17,24;17,82;16,8;17,07;42,74704589;15,0
2009-01-16;1,57994;1,58758;2,10888;2,11904;2,33758;2,34982;14,79;16,27;16,15;16,23;16,15;15,47;43,91899397;15,0
2009-01-23;1,63542;1,64332;2,13812;2,14844;2,32516;2,3373;13,58;14,58;13,85;14,49;13,69;14,08;48,19497864;15,0
2009-01-30;1,62866;1,63652;2,12898;2,13926;2,28052;2,29244;13,25;14,18;13,71;16,02;13,84;13,7;48,91832141;15,0
2009-02-06;1,63732;1,64524;2,10296;2,11308;2,34454;2,3568;13,19;14,02;13,5;13,55;13,2;13,6;47,35468994;13,0
2009-02-13;1,62158;1,6294;2,09202;2,10212;2,36674;2,37914;13,04;13,96;13,39;13,09;15,27;13,44;49,89278883;13,0
2009-02-20;1,66578;1,67382;2,11674;2,12696;2,38258;2,39502;12,41;13,44;12,94;12,96;13,03;12,88;54,24124225;13,0
2009-02-27;1,68476;1,69288;2,15076;2,16112;2,42858;2,44128;11,71;12,79;12,26;12,18;12,5;12,2;51,61372828;13,0
2009-03-06;1,71466;1,72294;2,1602;2,1706;2,4235;2,43616;11,92;12,75;12,34;12,4;13,27;12,29;53,78933072;11,5
2009-03-13;1,76574;1,77428;2,24346;2,25428;2,4555;2,46836;11,64;12,73;12,06;11,71;13,6;12,1;50,82932465;11,5
2009-03-20;1,69018;1,69834;2,21382;2,2245;2,38226;2,39472;11,4;12,73;12,06;13,63;12,33;11,98;51,62752352;11,5
2009-03-27;1,66046;1,66846;2,25458;2,26546;2,42182;2,4345;10,97;12,47;11,77;13,8;11,8;11,63;49,49720203;11,5
